Invoice_ID,Product_Category,List_Price,Discount_Percent,Discount_Amount,Quantity,Net_Revenue,COGS,Gross_Margin,Gross_Margin_Percent,Customer_Segment,Sales_Channel,Invoice_Date,Discount_Tier
INV100212,Beauty,1891.93,26.0,983.8,2,2800.06,2359.98,440.08,15.72,Corporate,Marketplace,2025-03-13,High
INV100213,Apparel,3863.88,15.4,1190.08,2,6537.68,5609.82,927.86,14.19,Retail,Marketplace,2025-05-07,Medium
INV100214,Grocery,1176.53,7.0,82.36,1,1094.17,714.12,380.05,34.73,Retail,Marketplace,2025-09-28,Low
INV100215,Apparel,3866.1,28.1,11950.12,11,30576.98,23409.78,7167.2,23.44,Wholesale,In-Store,2025-08-07,High
INV100216,Apparel,3256.5,26.1,3399.79,4,9626.21,7759.01,1867.2,19.4,Retail,Marketplace,2025-08-25,High
INV100217,Grocery,500.41,43.3,650.03,3,851.2,872.94,-21.74,-2.55,Retail,Marketplace,2025-07-11,Very High
INV100218,Beauty,1995.66,5.6,223.51,2,3767.81,2200.08,1567.73,41.61,Retail,Marketplace,2025-05-20,Low
INV100219,Grocery,401.98,17.3,139.09,2,664.87,464.9,199.97,30.08,Retail,Direct Website,2025-09-06,Medium
INV100220,Beauty,338.9,4.2,56.94,4,1298.66,882.01,416.65,32.08,Retail,Marketplace,2025-10-13,Low
INV100221,Beauty,726.74,15.0,763.08,7,4324.1,2822.29,1501.81,34.73,Wholesale,Marketplace,2025-04-13,Medium
INV100222,Electronics,13683.19,0.0,0.0,27,369446.13,216217.32,153228.81,41.48,Wholesale,Marketplace,2025-07-08,No Discount
INV100223,Home & Kitchen,3749.01,19.4,1454.62,2,6043.4,5284.4,759.0,12.56,Retail,Direct Website,2025-08-21,Medium
INV100224,Apparel,1713.86,22.5,1928.09,5,6641.21,4961.25,1679.96,25.3,Retail,Marketplace,2025-10-22,High
INV100225,Apparel,1827.55,12.4,226.62,1,1600.93,904.29,696.64,43.51,Retail,Marketplace,2025-10-18,Medium
INV100226,Footwear,4791.15,29.4,5634.39,4,13530.21,11702.31,1827.9,13.51,Retail,Direct Website,2025-02-17,High
INV100227,Home & Kitchen,3407.4,0.0,0.0,2,6814.8,3101.03,3713.77,54.5,Retail,Marketplace,2025-06-15,No Discount
INV100228,Footwear,1601.99,43.7,1400.14,2,1803.84,1866.82,-62.98,-3.49,Retail,Marketplace,2025-02-14,Very High
INV100229,Beauty,347.39,0.0,0.0,4,1389.56,722.82,666.74,47.98,Retail,Direct Website,2025-05-04,No Discount
INV100230,Grocery,509.07,6.3,32.07,1,477.0,339.14,137.86,28.9,Corporate,Marketplace,2025-02-12,Low
INV100231,Home & Kitchen,5606.38,7.0,1962.23,5,26069.67,14925.41,11144.26,42.75,Retail,Direct Website,2025-07-15,Low
INV100232,Beauty,591.0,39.8,1646.53,7,2490.47,2222.03,268.44,10.78,Wholesale,Marketplace,2025-10-07,Very High
INV100233,Home & Kitchen,3704.17,5.5,407.46,2,7000.88,4305.73,2695.15,38.5,Retail,Direct Website,2025-11-21,Low
INV100234,Apparel,553.57,19.0,420.71,4,1793.57,1440.76,352.81,19.67,Corporate,Direct Website,2025-08-24,Medium
INV100235,Grocery,423.04,12.2,1496.72,29,10771.44,7225.91,3545.53,32.92,Wholesale,Marketplace,2025-06-06,Medium
INV100236,Apparel,2274.89,4.8,109.19,1,2165.7,1083.13,1082.57,49.99,Retail,In-Store,2025-07-01,Low
INV100237,Electronics,3807.94,14.7,1679.3,3,9744.52,7401.52,2343.0,24.04,Retail,Direct Website,2025-09-17,Medium
INV100238,Beauty,1799.58,17.2,1238.11,4,5960.21,4643.49,1316.72,22.09,Retail,Direct Website,2025-07-22,Medium
INV100239,Electronics,9484.23,19.0,9010.02,5,38411.13,21169.13,17242.0,44.89,Retail,Direct Website,2025-10-23,Medium
INV100240,Footwear,1642.66,13.0,1067.73,5,7145.57,5220.74,1924.83,26.94,Retail,Direct Website,2025-11-20,Medium
INV100241,Footwear,3826.07,26.8,3076.16,3,8402.05,5858.48,2543.57,30.27,Corporate,Direct Website,2025-04-08,High
INV100242,Footwear,1690.27,19.9,1681.82,5,6769.53,5299.86,1469.67,21.71,Retail,Direct Website,2025-05-19,Medium
INV100243,Home & Kitchen,5536.48,4.0,1107.3,5,26575.1,18606.7,7968.4,29.98,Retail,Direct Website,2025-10-22,Low
INV100244,Electronics,1848.68,11.6,857.79,4,6536.93,4188.75,2348.18,35.92,Retail,Direct Website,2025-05-19,Medium
INV100245,Footwear,4191.93,3.9,163.49,1,4028.44,2654.5,1373.94,34.11,Retail,Marketplace,2025-05-22,Low
INV100246,Home & Kitchen,5485.3,0.0,0.0,3,16455.9,8332.23,8123.67,49.37,Retail,Direct Website,2025-12-21,No Discount
INV100247,Footwear,5763.87,22.5,5187.48,4,17868.0,15244.0,2624.0,14.69,Retail,Direct Website,2025-10-09,High
INV100248,Footwear,3352.53,3.1,103.93,1,3248.6,1635.79,1612.81,49.65,Retail,Marketplace,2025-02-06,Low
INV100249,Footwear,1920.72,0.0,0.0,3,5762.16,3112.86,2649.3,45.98,Corporate,Marketplace,2025-06-10,No Discount
INV100250,Apparel,2821.08,15.6,440.09,1,2380.99,1905.5,475.49,19.97,Corporate,Marketplace,2025-04-15,Medium
INV100251,Home & Kitchen,2962.02,2.3,340.63,5,14469.47,8290.87,6178.6,42.7,Retail,Direct Website,2025-04-03,Low
INV100252,Footwear,3100.88,19.3,18552.57,31,77574.71,52552.18,25022.53,32.26,Wholesale,Marketplace,2025-04-03,Medium
INV100253,Apparel,581.79,5.4,94.25,3,1651.12,1184.81,466.31,28.24,Retail,In-Store,2025-06-04,Low
INV100254,Electronics,10304.78,29.1,11994.76,4,29224.36,29931.9,-707.54,-2.42,Retail,Direct Website,2025-10-11,High
INV100255,Beauty,1648.82,2.1,69.25,2,3228.39,1875.78,1352.61,41.9,Retail,Direct Website,2025-05-14,Low
INV100256,Footwear,5202.85,28.4,2955.22,2,7450.48,6069.3,1381.18,18.54,Retail,Direct Website,2025-01-04,High
INV100257,Grocery,1308.53,14.4,188.43,1,1120.1,977.9,142.2,12.7,Retail,Marketplace,2025-03-24,Medium
INV100258,Beauty,585.56,18.3,428.63,4,1913.61,1317.39,596.22,31.16,Retail,Marketplace,2025-04-02,Medium
INV100259,Electronics,15872.38,16.1,114995.39,45,599261.71,423263.4,175998.31,29.37,Wholesale,Marketplace,2025-05-01,Medium
INV100260,Beauty,1165.09,29.5,1031.1,3,2464.17,2396.63,67.54,2.74,Corporate,Direct Website,2025-08-05,High
INV100261,Footwear,570.94,0.0,0.0,4,2283.76,1027.69,1256.07,55.0,Retail,Marketplace,2025-12-01,No Discount
INV100262,Electronics,24837.18,7.4,7351.81,4,91996.91,58238.84,33758.07,36.69,Retail,Direct Website,2025-09-23,Low
INV100263,Beauty,1311.17,11.8,464.15,3,3469.36,2722.29,747.07,21.53,Retail,Direct Website,2025-08-03,Medium
INV100264,Footwear,4379.5,14.8,1944.5,3,11194.0,8081.61,3112.39,27.8,Retail,Marketplace,2025-07-23,Medium
INV100265,Grocery,51.47,14.9,30.68,4,175.2,107.42,67.78,38.69,Retail,Marketplace,2025-04-03,Medium
INV100266,Grocery,229.47,0.0,0.0,1,229.47,169.84,59.63,25.99,Retail,Marketplace,2025-02-03,No Discount
INV100267,Grocery,319.75,0.0,0.0,29,9272.75,5746.73,3526.02,38.03,Wholesale,Marketplace,2025-07-15,No Discount
INV100268,Home & Kitchen,4987.63,1.8,359.11,4,19591.41,8901.92,10689.49,54.56,Retail,Direct Website,2025-07-28,Low
INV100269,Apparel,642.99,0.0,0.0,44,28291.56,16973.72,11317.84,40.0,Wholesale,Marketplace,2025-04-05,No Discount
INV100270,Grocery,403.31,5.8,23.39,1,379.92,204.39,175.53,46.2,Retail,Marketplace,2025-06-05,Low
INV100271,Grocery,1000.81,18.8,6209.03,33,26817.7,20308.62,6509.08,24.27,Wholesale,Direct Website,2025-12-26,Medium
INV100272,Footwear,587.96,26.7,313.97,2,861.95,638.89,223.06,25.88,Retail,Marketplace,2025-03-12,High
INV100273,Footwear,1157.97,19.7,5018.64,22,20456.7,17405.35,3051.35,14.92,Wholesale,Marketplace,2025-03-19,Medium
INV100274,Beauty,1513.74,0.0,0.0,15,22706.1,13250.31,9455.79,41.64,Wholesale,Marketplace,2025-01-17,No Discount
INV100275,Home & Kitchen,1219.17,17.7,431.59,2,2006.75,1098.9,907.85,45.24,Retail,In-Store,2025-08-24,Medium
INV100276,Grocery,147.9,14.8,21.89,1,126.01,74.5,51.51,40.88,Retail,In-Store,2025-03-13,Medium
INV100277,Beauty,2249.98,12.5,1124.99,4,7874.93,5918.5,1956.43,24.84,Retail,Direct Website,2025-10-19,Medium
INV100278,Grocery,1492.02,9.6,286.47,2,2697.57,2242.31,455.26,16.88,Retail,Marketplace,2025-05-07,Low
INV100279,Grocery,458.59,0.0,0.0,3,1375.77,798.21,577.56,41.98,Retail,Marketplace,2025-04-18,No Discount
INV100280,Footwear,5251.87,40.4,10608.78,5,15650.57,13860.06,1790.51,11.44,Retail,Marketplace,2025-07-11,Very High
INV100281,Apparel,1862.76,37.2,2771.79,4,4679.25,4280.29,398.96,8.53,Retail,Direct Website,2025-04-16,Very High
INV100282,Home & Kitchen,2863.15,0.0,0.0,1,2863.15,1424.71,1438.44,50.24,Retail,Marketplace,2025-02-18,No Discount
INV100283,Electronics,16916.62,0.0,0.0,4,67666.48,39506.0,28160.48,41.62,Retail,Direct Website,2025-05-16,No Discount
INV100284,Beauty,1527.42,18.0,824.81,3,3757.45,2268.89,1488.56,39.62,Corporate,In-Store,2025-07-18,Medium
INV100285,Electronics,19934.97,0.0,0.0,2,39869.94,23901.96,15967.98,40.05,Retail,Marketplace,2025-04-16,No Discount
INV100286,Home & Kitchen,3514.61,9.2,8083.6,25,79781.65,52926.25,26855.4,33.66,Wholesale,Marketplace,2025-06-15,Low
INV100287,Beauty,1005.14,5.8,116.6,2,1893.68,1309.35,584.33,30.86,Retail,Direct Website,2025-07-14,Low
INV100288,Apparel,3397.05,9.8,665.82,2,6128.28,3905.71,2222.57,36.27,Retail,Marketplace,2025-08-26,Low
INV100289,Beauty,2077.94,0.0,0.0,2,4155.88,2406.86,1749.02,42.09,Retail,Direct Website,2025-10-09,No Discount
INV100290,Electronics,11551.51,0.0,0.0,1,11551.51,6731.1,4820.41,41.73,Corporate,Direct Website,2025-12-09,No Discount
INV100291,Electronics,24451.64,7.3,7139.88,4,90666.68,59665.99,31000.69,34.19,Retail,Marketplace,2025-06-10,Low
INV100292,Grocery,201.09,4.2,42.23,5,963.22,630.39,332.83,34.55,Retail,Direct Website,2025-02-14,Low
INV100293,Home & Kitchen,4895.68,13.0,1272.88,2,8518.48,6638.96,1879.52,22.06,Retail,Direct Website,2025-07-08,Medium
INV100294,Electronics,13982.45,2.3,1286.39,4,54643.41,28905.89,25737.52,47.1,Retail,Direct Website,2025-10-26,Low
INV100295,Beauty,2955.54,14.6,2157.54,5,12620.16,7412.12,5208.04,41.27,Retail,Direct Website,2025-03-20,Medium
INV100296,Grocery,1409.66,16.1,907.82,4,4730.82,3414.19,1316.63,27.83,Corporate,Direct Website,2025-02-03,Medium
INV100297,Apparel,2751.54,0.0,0.0,5,13757.7,7173.92,6583.78,47.86,Retail,Direct Website,2025-12-10,No Discount
INV100298,Beauty,940.04,5.6,105.28,2,1774.8,1106.93,667.87,37.63,Retail,Marketplace,2025-06-13,Low
INV100299,Electronics,17956.61,4.0,3591.32,5,86191.73,55478.9,30712.83,35.63,Retail,Direct Website,2025-02-05,Low
INV100300,Electronics,7897.5,25.9,10227.26,5,29260.24,22873.66,6386.58,21.83,Retail,Direct Website,2025-04-14,High
INV100301,Beauty,2083.84,12.9,268.82,1,1815.02,906.18,908.84,50.07,Retail,In-Store,2025-09-11,Medium
INV100302,Beauty,2995.9,44.2,6620.94,5,8358.56,8035.44,323.12,3.87,Retail,Direct Website,2025-11-12,Very High
INV100303,Beauty,1667.29,19.7,1642.28,5,6694.17,5017.54,1676.63,25.05,Retail,Marketplace,2025-01-06,Medium
INV100304,Grocery,1031.47,15.8,488.92,3,2605.49,2169.26,436.23,16.74,Retail,Direct Website,2025-09-02,Medium
INV100305,Footwear,3171.77,24.6,2340.77,3,7174.54,5407.03,1767.51,24.64,Retail,Direct Website,2025-09-01,High
INV100306,Beauty,1462.41,1.4,81.89,4,5767.75,2985.81,2781.94,48.23,Retail,Marketplace,2025-11-23,Low
INV100307,Apparel,2237.07,0.0,0.0,3,6711.21,3738.53,2972.68,44.29,Retail,In-Store,2025-11-14,No Discount
INV100308,Grocery,1132.74,7.9,447.43,5,5216.27,2849.59,2366.68,45.37,Retail,Marketplace,2025-05-15,Low
INV100309,Apparel,2688.7,8.5,228.54,1,2460.16,1544.74,915.42,37.21,Retail,Marketplace,2025-10-20,Low
INV100310,Home & Kitchen,1323.35,0.0,0.0,4,5293.4,2810.34,2483.06,46.91,Retail,Marketplace,2025-07-08,No Discount
INV100311,Electronics,3068.36,0.0,0.0,5,15341.8,8523.36,6818.44,44.44,Retail,Direct Website,2025-02-06,No Discount
INV100312,Electronics,15143.53,11.7,8858.97,5,66858.68,53791.37,13067.31,19.54,Retail,Direct Website,2025-06-17,Medium
INV100313,Footwear,5220.69,14.9,3889.41,5,22214.04,15831.13,6382.91,28.73,Retail,Marketplace,2025-03-25,Medium
INV100314,Grocery,486.12,5.9,860.43,30,13723.17,9299.7,4423.47,32.23,Wholesale,Direct Website,2025-09-14,Low
INV100315,Grocery,1488.07,1.2,17.86,1,1470.21,953.64,516.57,35.14,Retail,Marketplace,2025-08-06,Low
INV100316,Home & Kitchen,496.36,0.0,0.0,34,16876.24,8654.4,8221.84,48.72,Wholesale,Marketplace,2025-05-02,No Discount
INV100317,Electronics,17197.5,3.8,1960.52,3,49631.98,26492.03,23139.95,46.62,Retail,Marketplace,2025-02-24,Low
INV100318,Electronics,14768.88,0.0,0.0,1,14768.88,10064.73,4704.15,31.85,Retail,In-Store,2025-07-27,No Discount
INV100319,Apparel,3321.1,0.0,0.0,2,6642.2,2988.99,3653.21,55.0,Retail,Direct Website,2025-03-21,No Discount
INV100320,Beauty,1270.72,0.0,0.0,2,2541.44,1502.96,1038.48,40.86,Retail,In-Store,2025-01-16,No Discount
INV100321,Grocery,932.7,0.0,0.0,4,3730.8,2045.92,1684.88,45.16,Retail,Direct Website,2025-11-26,No Discount
INV100322,Grocery,147.94,5.5,40.68,5,699.02,389.69,309.33,44.25,Retail,Direct Website,2025-10-22,Low
INV100323,Apparel,1872.75,12.6,235.97,1,1636.78,1211.65,425.13,25.97,Retail,Direct Website,2025-06-10,Medium
INV100324,Footwear,4439.53,43.4,3853.51,2,5025.55,5276.83,-251.28,-5.0,Retail,Direct Website,2025-11-05,Very High
INV100325,Grocery,1016.62,0.0,0.0,2,2033.24,1372.92,660.32,32.48,Retail,Direct Website,2025-11-22,No Discount
INV100326,Beauty,2553.7,15.4,1573.08,4,8641.72,6552.1,2089.62,24.18,Retail,Direct Website,2025-07-25,Medium
INV100327,Beauty,1038.89,42.7,1774.42,4,2381.14,2253.1,128.04,5.38,Corporate,Direct Website,2025-09-07,Very High
INV100328,Home & Kitchen,3779.05,0.0,0.0,4,15116.2,8469.74,6646.46,43.97,Retail,Direct Website,2025-01-09,No Discount
INV100329,Apparel,3152.34,0.0,0.0,23,72503.82,44378.69,28125.13,38.79,Wholesale,In-Store,2025-11-10,No Discount
INV100330,Home & Kitchen,1948.1,17.2,1005.22,3,4839.08,3434.15,1404.93,29.03,Retail,Direct Website,2025-02-27,Medium
INV100331,Grocery,1459.74,1.8,52.55,2,2866.93,2174.58,692.35,24.15,Retail,Marketplace,2025-09-26,Low
INV100332,Electronics,7286.14,0.0,0.0,4,29144.56,18669.09,10475.47,35.94,Retail,In-Store,2025-12-27,No Discount
INV100333,Electronics,16876.56,0.0,0.0,1,16876.56,8004.58,8871.98,52.57,Retail,Marketplace,2025-04-10,No Discount
INV100334,Electronics,17789.81,11.2,1992.46,1,15797.35,9722.68,6074.67,38.45,Corporate,Marketplace,2025-11-11,Medium
INV100335,Electronics,7584.12,28.3,85852.24,40,217512.56,189791.6,27720.96,12.74,Wholesale,Marketplace,2025-08-04,High
INV100336,Footwear,1377.5,18.8,11653.65,45,50333.85,37220.11,13113.74,26.05,Wholesale,Marketplace,2025-03-03,Medium
INV100337,Grocery,733.2,18.4,134.91,1,598.29,472.47,125.82,21.03,Retail,In-Store,2025-08-17,Medium
INV100338,Home & Kitchen,1861.33,4.4,409.49,5,8897.16,5187.32,3709.84,41.7,Retail,Direct Website,2025-06-16,Low
INV100339,Electronics,18474.33,2.1,387.96,1,18086.37,10323.68,7762.69,42.92,Corporate,Direct Website,2025-08-24,Low
INV100340,Home & Kitchen,3566.29,27.8,3965.71,4,10299.45,8871.48,1427.97,13.86,Retail,Direct Website,2025-02-21,High
INV100341,Home & Kitchen,3616.27,17.9,1294.62,2,5937.92,4649.62,1288.3,21.7,Retail,Direct Website,2025-04-20,Medium
INV100342,Electronics,1595.47,8.3,132.42,1,1463.05,988.26,474.79,32.45,Retail,Marketplace,2025-02-23,Low
INV100343,Home & Kitchen,2640.93,0.0,0.0,3,7922.79,4029.37,3893.42,49.14,Retail,Marketplace,2025-08-23,No Discount
INV100344,Home & Kitchen,2207.91,0.0,0.0,5,11039.55,6413.85,4625.7,41.9,Retail,Direct Website,2025-05-13,No Discount
INV100345,Beauty,282.02,13.3,150.03,4,978.05,614.36,363.69,37.19,Retail,Direct Website,2025-05-26,Medium
INV100346,Beauty,2044.38,29.0,26679.16,45,65317.94,54486.67,10831.27,16.58,Wholesale,Direct Website,2025-08-01,High
INV100347,Electronics,10419.07,5.8,2417.22,4,39259.06,27631.68,11627.38,29.62,Retail,Marketplace,2025-08-26,Low
INV100348,Home & Kitchen,4106.17,5.9,969.06,4,15455.62,7727.99,7727.63,50.0,Retail,Marketplace,2025-01-14,Low
INV100349,Beauty,1049.96,2.1,66.15,3,3083.73,1873.86,1209.87,39.23,Retail,In-Store,2025-09-25,Low
INV100350,Home & Kitchen,4224.84,14.7,1863.15,3,10811.37,7451.26,3360.11,31.08,Corporate,Marketplace,2025-04-15,Medium
INV100351,Footwear,5245.27,0.0,0.0,15,78679.05,45143.71,33535.34,42.62,Wholesale,In-Store,2025-05-10,No Discount
INV100352,Beauty,1865.9,2.8,156.74,3,5440.96,3210.93,2230.03,40.99,Retail,Marketplace,2025-02-02,Low
INV100353,Electronics,12271.2,0.0,0.0,5,61356.0,40934.67,20421.33,33.28,Retail,Direct Website,2025-06-21,No Discount
INV100354,Electronics,8486.4,1.6,271.56,2,16701.24,12532.89,4168.35,24.96,Retail,Direct Website,2025-06-03,Low
INV100355,Beauty,2522.46,28.0,706.29,1,1816.17,1393.85,422.32,23.25,Retail,In-Store,2025-05-19,High
INV100356,Electronics,11092.27,3.2,1064.86,3,32211.95,17138.51,15073.44,46.79,Retail,Direct Website,2025-09-19,Low
INV100357,Beauty,2332.38,5.0,3265.33,28,62041.31,32753.97,29287.34,47.21,Wholesale,Direct Website,2025-02-17,Low
INV100358,Footwear,3298.07,5.1,672.81,4,12519.47,8239.86,4279.61,34.18,Retail,Marketplace,2025-05-14,Low
INV100359,Beauty,2922.8,9.4,549.49,2,5296.11,3031.12,2264.99,42.77,Corporate,Direct Website,2025-07-22,Low
INV100360,Home & Kitchen,2076.51,9.2,573.12,3,5656.41,3913.03,1743.38,30.82,Retail,Marketplace,2025-04-02,Low
INV100361,Beauty,1707.69,4.1,210.05,3,4913.02,2591.69,2321.33,47.25,Retail,Direct Website,2025-11-16,Low
INV100362,Home & Kitchen,767.9,0.0,0.0,5,3839.5,2804.03,1035.47,26.97,Retail,Marketplace,2025-03-27,No Discount
INV100363,Beauty,2754.86,12.8,1763.11,5,12011.19,9056.74,2954.45,24.6,Retail,Direct Website,2025-07-12,Medium
INV100364,Footwear,3971.71,7.1,9023.73,32,118070.99,68838.61,49232.38,41.7,Wholesale,Marketplace,2025-01-07,Low
INV100365,Home & Kitchen,395.87,9.0,35.63,1,360.24,209.24,151.0,41.92,Retail,Marketplace,2025-07-07,Low
INV100366,Footwear,4647.72,23.3,1082.92,1,3564.8,3329.93,234.87,6.59,Retail,Marketplace,2025-06-24,High
INV100367,Footwear,1229.59,22.0,1352.55,5,4795.4,3660.66,1134.74,23.66,Retail,Direct Website,2025-03-18,High
INV100368,Apparel,2586.77,34.0,879.5,1,1707.27,1502.91,204.36,11.97,Retail,Marketplace,2025-04-19,Very High
INV100369,Electronics,11924.34,0.0,0.0,2,23848.68,13273.54,10575.14,44.34,Retail,In-Store,2025-05-03,No Discount
INV100370,Electronics,4681.14,28.5,1334.12,1,3347.02,2434.95,912.07,27.25,Retail,Direct Website,2025-09-19,High
INV100371,Electronics,12198.91,15.5,1890.83,1,10308.08,7771.0,2537.08,24.61,Retail,Direct Website,2025-11-02,Medium
INV100372,Electronics,7304.48,13.6,4967.05,5,31555.35,25849.18,5706.17,18.08,Retail,Marketplace,2025-01-27,Medium
INV100373,Grocery,858.33,6.1,261.79,5,4029.86,2855.92,1173.94,29.13,Retail,Marketplace,2025-06-08,Low
INV100374,Electronics,15087.86,15.0,9052.72,4,51298.72,42027.67,9271.05,18.07,Retail,Marketplace,2025-04-18,Medium
INV100375,Apparel,1291.68,16.6,643.26,3,3231.78,2227.74,1004.04,31.07,Retail,In-Store,2025-10-06,Medium
INV100376,Grocery,283.72,0.0,0.0,4,1134.88,642.87,492.01,43.35,Corporate,Marketplace,2025-02-20,No Discount
INV100377,Electronics,16252.36,6.5,4225.61,4,60783.83,35442.35,25341.48,41.69,Retail,Direct Website,2025-02-26,Low
INV100378,Grocery,299.22,6.7,40.1,2,558.34,352.96,205.38,36.78,Retail,Direct Website,2025-10-25,Low
INV100379,Apparel,3924.57,21.7,2554.9,3,9218.81,5185.01,4033.8,43.76,Retail,Direct Website,2025-07-28,High
INV100380,Electronics,11612.18,5.8,673.51,1,10938.67,7343.45,3595.22,32.87,Retail,Marketplace,2025-06-25,Low
INV100381,Grocery,1409.26,5.6,157.84,2,2660.68,1197.31,1463.37,55.0,Retail,Direct Website,2025-10-15,Low
INV100382,Beauty,802.96,25.3,203.15,1,599.81,376.44,223.37,37.24,Retail,Direct Website,2025-03-23,High
INV100383,Footwear,3470.16,6.5,225.56,1,3244.6,2154.84,1089.76,33.59,Retail,In-Store,2025-01-12,Low
INV100384,Grocery,472.49,0.0,0.0,1,472.49,268.86,203.63,43.1,Retail,In-Store,2025-12-22,No Discount
INV100385,Grocery,1191.76,2.8,100.11,3,3475.17,2146.65,1328.52,38.23,Retail,In-Store,2025-08-19,Low
INV100386,Apparel,3486.24,0.0,0.0,3,10458.72,6051.03,4407.69,42.14,Retail,Direct Website,2025-11-22,No Discount
INV100387,Electronics,12155.99,22.7,13797.05,5,46982.9,41517.92,5464.98,11.63,Retail,Marketplace,2025-04-07,High
INV100388,Grocery,537.73,17.4,187.13,2,888.33,606.62,281.71,31.71,Corporate,Direct Website,2025-06-04,Medium
INV100389,Grocery,362.17,12.4,224.55,5,1586.3,1292.58,293.72,18.52,Retail,Direct Website,2025-02-20,Medium
INV100390,Footwear,5126.65,14.1,3614.29,5,22018.96,14246.35,7772.61,35.3,Corporate,Direct Website,2025-02-26,Medium
INV100391,Home & Kitchen,1431.03,0.0,0.0,2,2862.06,1307.27,1554.79,54.32,Retail,Marketplace,2025-09-16,No Discount
INV100392,Home & Kitchen,2502.81,4.6,345.39,3,7163.04,4372.2,2790.84,38.96,Retail,Direct Website,2025-07-25,Low
INV100393,Grocery,373.57,1.2,8.97,2,738.17,533.87,204.3,27.68,Retail,In-Store,2025-11-15,Low
INV100394,Home & Kitchen,3530.4,0.0,0.0,4,14121.6,8836.88,5284.72,37.42,Retail,Marketplace,2025-07-08,No Discount
INV100395,Footwear,1817.07,36.9,1341.0,2,2293.14,1730.47,562.67,24.54,Retail,Direct Website,2025-07-26,Very High
INV100396,Footwear,3571.63,19.0,678.61,1,2893.02,2089.22,803.8,27.78,Retail,Direct Website,2025-11-27,Medium
INV100397,Home & Kitchen,2308.14,14.9,1031.74,3,5892.68,4310.11,1582.57,26.86,Retail,Direct Website,2025-12-05,Medium
INV100398,Grocery,81.85,8.1,26.52,4,300.88,196.57,104.31,34.67,Retail,Marketplace,2025-10-11,Low
INV100399,Grocery,1074.23,2.2,94.53,4,4202.39,2555.45,1646.94,39.19,Retail,In-Store,2025-06-22,Low
INV100400,Electronics,6543.29,0.0,0.0,29,189755.41,133704.72,56050.69,29.54,Wholesale,Direct Website,2025-05-25,No Discount
INV100401,Footwear,5742.51,13.7,3933.62,5,24778.93,15817.59,8961.34,36.17,Retail,Direct Website,2025-09-13,Medium
INV100402,Home & Kitchen,5928.66,23.6,4197.49,3,13588.49,10323.94,3264.55,24.02,Retail,In-Store,2025-04-22,High
INV100403,Grocery,947.04,16.2,460.26,3,2380.86,1550.74,830.12,34.87,Retail,Marketplace,2025-09-16,Medium
INV100404,Apparel,2473.27,27.5,3400.75,5,8965.6,8015.13,950.47,10.6,Retail,Direct Website,2025-12-21,High
INV100405,Footwear,3188.43,25.5,2439.15,3,7126.14,6615.1,511.04,7.17,Retail,Marketplace,2025-09-27,High
INV100406,Home & Kitchen,4698.41,21.7,11215.1,11,40467.41,27456.82,13010.59,32.15,Wholesale,In-Store,2025-03-09,High
INV100407,Electronics,24531.94,23.7,17442.21,3,56153.61,47494.95,8658.66,15.42,Retail,Direct Website,2025-08-05,High
INV100408,Footwear,896.06,17.6,788.53,5,3691.77,2952.74,739.03,20.02,Retail,Direct Website,2025-01-24,Medium
INV100409,Electronics,22001.81,28.2,31022.55,5,78986.5,60776.94,18209.56,23.05,Retail,Marketplace,2025-05-15,High
